Réseau Social,Class,Commentaire client,category,urgent
Facebook,"Questions, demandes d’information et d'assistance",درك أنت مين دقولي إشترك في idoom fibre وأنا عندي ADSL وكي نتاستي تخرجلي( خطكم غير مؤهل للاستفادة من خدمة الألياف البصرية في الوقت الحالي. سنتصل بكم فور توفر هذه الخدمة.,interrogative,0
Facebook,"Questions, demandes d’information et d'assistance",في هذا العرض.؟ بعد الشهر المجاني هل يمكن ان أشترك في حجم التدفق 10 ميغا شهريا,interrogative,0
Facebook,"Questions, demandes d’information et d'assistance",4g كاش عروض,interrogative,0
Facebook,"Questions, demandes d’information et d'assistance",كم المدة لي نستناها كي نشري مودام باه يبدا يمشي,interrogative,0
Facebook,"Questions, demandes d’information et d'assistance",كي توفرو مودام,interrogative,0
Facebook,"Questions, demandes d’information et d'assistance",Algérie Télécom - إتصالات الجزائر comment faire augmenter le débit ??,interrogative,0
Facebook,"Questions, demandes d’information et d'assistance",وين راهم لي مودام يا دلالي.,negative,0
Facebook,"Questions, demandes d’information et d'assistance",وفرتو ليمودام ولا مزال ؟,interrogative,0
Facebook,"Questions, demandes d’information et d'assistance",الوثائق اللازمة باه ندخل الانتارنات,interrogative,0
Facebook,"Questions, demandes d’information et d'assistance",شحال من جيقا,interrogative,0
Facebook,"Questions, demandes d’information et d'assistance",فهمونا علاش لي مودام ماكاش؟,negative,0
Facebook,"Questions, demandes d’information et d'assistance",وحنا تع عثمان بلوزداد وقتاه دخلونا لانترنيت ،بزاف ناس راهي ساكنة ومعندها والو لا غاز لا انترنت كفاش نديرو,negative,0
Facebook,"Questions, demandes d’information et d'assistance",هل يوجد انترنيت بالالياف البصرية على المودم 4g,interrogative,0
Facebook,"Questions, demandes d’information et d'assistance",سرقولنا الكابل نتع الإنترنت من الحي..مازال ماخدموهش...كي سقسينا قالك مازال مطولة Desert Rose ولاية بشار,interrogative,0
Facebook,"Questions, demandes d’information et d'assistance",و ليمودام؟؟مكانش ؟؟,negative,0
Facebook,"Questions, demandes d’information et d'assistance",كي يخلاص الشهر شحال نرجع نخلٌص و التدفق شحال ؟؟,interrogative,0
Facebook,"Questions, demandes d’information et d'assistance",و 10ميجا اديسال كاش جديد ؟؟!,interrogative,0
Facebook,"Questions, demandes d’information et d'assistance",كيفية التحول الي الألياف البصرية مع العلم ركبو في الأحياء,interrogative,0
Linkedin,"Questions, demandes d’information et d'assistance",svp jusqu’à quand ?,interrogative,0
Facebook,"Questions, demandes d’information et d'assistance","اخ ممكن حول مودام 4gدرنا عليها دموند وماهيش متوفرا وراه المشكل ",interrogative,0
Facebook,"Questions, demandes d’information et d'assistance",شحال تدرب باش يدخلولك الويفي لداارك,interrogative,0
Facebook,"Questions, demandes d’information et d'assistance",وين راه المودام؟,interrogative,0
Facebook,"Questions, demandes d’information et d'assistance","Algérie Télécom - إتصالات الجزائر  اختبار الأهلية غير مؤهل ",off-topic,0
Facebook,"Questions, demandes d’information et d'assistance",Algérie Télécom - إتصالات الجزائر j'ai déjà envoyé merci,positive,0
Facebook,"Questions, demandes d’information et d'assistance",اين هو مودم فايبر مجاني؟؟؟,interrogative,0
Facebook,"Questions, demandes d’information et d'assistance","WiFi 6? ",interrogative,0
Facebook,"Questions, demandes d’information et d'assistance","راني نحوس على "" مودم فيبر "" كاش ما عندكم واحد ؟ ",interrogative,0
Facebook,"Questions, demandes d’information et d'assistance",سلام عليكم خصتي مودام تاع الشريحة إلا عندكم,interrogative,0
Instagram,"Questions, demandes d’information et d'assistance",4 G من فضلكم أريد ملف مودام,interrogative,0
Facebook,"Questions, demandes d’information et d'assistance",Algérie Télécom - إتصالات الجزائر هل من جديد في العام الجديد,interrogative,0
Facebook,"Questions, demandes d’information et d'assistance",إيدوم أديسال كاين بونوس تع نهاية السنة ووينتا يبدا باش نعمر,interrogative,0
Facebook,"Questions, demandes d’information et d'assistance",وين راهم العروض ايدوم ادياسال بكري كانو العروض وضرك مكانش لماذا,negative,0
Facebook,"Questions, demandes d’information et d'assistance",Pouquoi le service technique ne recois pas ca clientele au niveau de bir mourad rais,negative,0
Facebook,"Questions, demandes d’information et d'assistance",في 4جي شحال شهر,interrogative,0
Facebook,"Questions, demandes d’information et d'assistance",Salam 20 mega chhal fiha upload ?,interrogative,0
Facebook,"Questions, demandes d’information et d'assistance","رسلتولي ميساج بلي طلعتوها 20مج علاش مفهمتش ",interrogative,0
Facebook,"Questions, demandes d’information et d'assistance",أين الجهاز ؟؟,interrogative,0
Facebook,"Questions, demandes d’information et d'assistance",حضرتو مودام في الوكلات؟,interrogative,0
Facebook,"Questions, demandes d’information et d'assistance",سلام عليكم خاصني الرقم السري للمتعامل,interrogative,0
Facebook,"Questions, demandes d’information et d'assistance",خاوتي سؤال عندي مودام تاعهم b311 الانترنت فيه ضعيفة malgré que داير الغرض تاع 1500da اسكو كان نشري مودام جديد تاعهم يمشي خير ولا وين المشكل,interrogative,0
Facebook,"Questions, demandes d’information et d'assistance",10 ميجا اديسال كاش جديد ؟؟؟؟؟,interrogative,0
Facebook,"Questions, demandes d’information et d'assistance",شحال رقم تاع اتصلات الجزائر,interrogative,0
Facebook,"Questions, demandes d’information et d'assistance",واجهزة مودام اين هي ؟؟,negative,0
Facebook,"Questions, demandes d’information et d'assistance",ولي عندو مودام قديم فيبر يقدر يبدلو,interrogative,0
Facebook,"Questions, demandes d’information et d'assistance",wifi6?,interrogative,0
Facebook,"Questions, demandes d’information et d'assistance",Je suis client Je souhaitais recharger Internet via le site d'Algérie Télécom mais il y a un problème L'interface de connexion au compte client n'apparaît pas... S'il vous plaît je veux une réponse.,interrogative,0
Facebook,"Questions, demandes d’information et d'assistance",السلام عليكم عندي مودام b311 orange نقدر نشريلو شريحة اتصالات الجزائر يتمشى بيها ولالا وشكرا,interrogative,0
"Idoom Market ","Questions, demandes d’information et d'assistance",تطبيق مجاني؟؟,interrogative,0
Facebook,"Questions, demandes d’information et d'assistance",و المودام وقتاه جابونا واش كاين وين المشكل,interrogative,0
Facebook,"Questions, demandes d’information et d'assistance",خصني طريقة باه نستريمي مع علم معنديش فيبر ماهيش متوفرة,interrogative,0
Facebook,"Questions, demandes d’information et d'assistance",هل Modem_Wi-Fi-6_FTTH متوفر عندكم,interrogative,0
Facebook,"Questions, demandes d’information et d'assistance",عندي استفسار ارجو الاجابة عليه,interrogative,0
Facebook,"Questions, demandes d’information et d'assistance",من فضلكم اتصلوبيا على الرقم لي رسلتهولكم,interrogative,0
Facebook,"Questions, demandes d’information et d'assistance",الرجاء ان أجد الحل.. الدخول الى فضاء الزبون من خلال صفحتكم على الفيسبوك كان عاديا.. ولكن عندما احاول الدخول عبر الموقع فلا استطيع الدخول.... اين الخلل,interrogative,0
Facebook,"Questions, demandes d’information et d'assistance",ويكة هذي اليوم,interrogative,0
Facebook,"Questions, demandes d’information et d'assistance",واش من لمارك المدام؟,interrogative,0
Facebook,"Questions, demandes d’information et d'assistance",حدثني عن سعر الإشتراك بعد انتهاء العرض !  وزيد ما عندكش الحق تنقص سرعة التدفق في المستقبل، يعني 6-6 ,interrogative,0
